order_item_id,order_id,product_id,customer_id,first_name,last_name,email,city,country,age,gender,membership_tier,registration_date,order_date,status,payment_method,shipping_city,shipping_country,product_name,category,brand,product_list_price,unit_cost,quantity,unit_price,discount_pct,line_gross,line_net,line_profit
418,133,10,31,Emma,Hall,emma.hall@email.com,Singapore,Singapore,29,Female,Gold,2022-05-16,2023-10-26,Completed,PayNow,Singapore,Singapore,Winter Jacket,Clothing,WarmWear,199.0,75.0,4,199.0,5,796.0,756.2,471.2
419,133,9,31,Emma,Hall,emma.hall@email.com,Singapore,Singapore,29,Female,Gold,2022-05-16,2023-10-26,Completed,PayNow,Singapore,Singapore,Denim Jeans,Clothing,FashionX,89.9,28.0,1,89.9,20,89.9,71.92,49.52
420,133,12,31,Emma,Hall,emma.hall@email.com,Singapore,Singapore,29,Female,Gold,2022-05-16,2023-10-26,Completed,PayNow,Singapore,Singapore,Air Purifier,Home & Living,CleanAir,249.0,100.0,4,249.0,20,996.0,796.8,476.8
421,134,7,46,Vince,Mitchell,vince.mitchell@email.com,Ho Chi Minh City,Vietnam,28,Male,Silver,2022-02-17,2023-10-17,Completed,Debit Card,Yangon,Myanmar,Women's Dress,Clothing,FashionX,79.9,22.0,4,79.9,0,319.6,319.6,231.6
422,134,12,46,Vince,Mitchell,vince.mitchell@email.com,Ho Chi Minh City,Vietnam,28,Male,Silver,2022-02-17,2023-10-17,Completed,Debit Card,Yangon,Myanmar,Air Purifier,Home & Living,CleanAir,249.0,100.0,2,249.0,15,498.0,423.3,253.3
423,134,11,46,Vince,Mitchell,vince.mitchell@email.com,Ho Chi Minh City,Vietnam,28,Male,Silver,2022-02-17,2023-10-17,Completed,Debit Card,Yangon,Myanmar,Coffee Maker,Home & Living,BrewMaster,89.0,35.0,2,89.0,0,178.0,178.0,108.0
424,135,18,17,Quinn,Taylor,quinn.taylor@email.com,Singapore,Singapore,42,Female,Gold,2021-08-23,2024-10-02,Cancelled,Debit Card,Vientiane,Laos,SQL Mastery Guide,Books,TechBooks,34.9,9.0,3,34.9,0,104.7,104.7,77.7
425,135,19,17,Quinn,Taylor,quinn.taylor@email.com,Singapore,Singapore,42,Female,Gold,2021-08-23,2024-10-02,Cancelled,Debit Card,Vientiane,Laos,Yoga Mat,Sports,FitLife,35.0,10.0,2,35.0,0,70.0,70.0,50.0
426,135,14,17,Quinn,Taylor,quinn.taylor@email.com,Singapore,Singapore,42,Female,Gold,2021-08-23,2024-10-02,Cancelled,Debit Card,Vientiane,Laos,Bed Sheets Set,Home & Living,ComfortHome,69.9,22.0,2,69.9,5,139.8,132.81,91.01
427,136,8,28,Brian,Clark,brian.clark@email.com,Manila,Philippines,54,Male,Bronze,2023-09-04,2023-04-28,Completed,Debit Card,Phnom Penh,Cambodia,Running Shoes,Clothing,SpeedStep,119.0,45.0,4,119.0,15,476.0,404.6,251.6
428,136,16,28,Brian,Clark,brian.clark@email.com,Manila,Philippines,54,Male,Bronze,2023-09-04,2023-04-28,Completed,Debit Card,Phnom Penh,Cambodia,Data Engineering Handbook,Books,TechBooks,59.9,15.0,4,59.9,5,239.6,227.62,170.62
429,136,18,28,Brian,Clark,brian.clark@email.com,Manila,Philippines,54,Male,Bronze,2023-09-04,2023-04-28,Completed,Debit Card,Phnom Penh,Cambodia,SQL Mastery Guide,Books,TechBooks,34.9,9.0,2,34.9,15,69.8,59.33,44.03
430,136,11,28,Brian,Clark,brian.clark@email.com,Manila,Philippines,54,Male,Bronze,2023-09-04,2023-04-28,Completed,Debit Card,Phnom Penh,Cambodia,Coffee Maker,Home & Living,BrewMaster,89.0,35.0,3,89.0,0,267.0,267.0,162.0
431,136,9,28,Brian,Clark,brian.clark@email.com,Manila,Philippines,54,Male,Bronze,2023-09-04,2023-04-28,Completed,Debit Card,Phnom Penh,Cambodia,Denim Jeans,Clothing,FashionX,89.9,28.0,2,89.9,15,179.8,152.83,105.23
432,137,16,18,Rachel,Anderson,rachel.anderson@email.com,Bangkok,Thailand,58,Female,Silver,2021-03-09,2023-05-26,Completed,Debit Card,Kuala Lumpur,Malaysia,Data Engineering Handbook,Books,TechBooks,59.9,15.0,1,59.9,20,59.9,47.92,35.92
433,137,6,18,Rachel,Anderson,rachel.anderson@email.com,Bangkok,Thailand,58,Female,Silver,2021-03-09,2023-05-26,Completed,Debit Card,Kuala Lumpur,Malaysia,Men's T-Shirt,Clothing,FashionX,29.9,8.0,1,29.9,20,29.9,23.92,17.52
434,137,18,18,Rachel,Anderson,rachel.anderson@email.com,Bangkok,Thailand,58,Female,Silver,2021-03-09,2023-05-26,Completed,Debit Card,Kuala Lumpur,Malaysia,SQL Mastery Guide,Books,TechBooks,34.9,9.0,1,34.9,5,34.9,33.15,24.6
435,137,2,18,Rachel,Anderson,rachel.anderson@email.com,Bangkok,Thailand,58,Female,Silver,2021-03-09,2023-05-26,Completed,Debit Card,Kuala Lumpur,Malaysia,Smartphone,Electronics,TechPro,899.0,500.0,2,899.0,20,1798.0,1438.4,638.4
436,137,17,18,Rachel,Anderson,rachel.anderson@email.com,Bangkok,Thailand,58,Female,Silver,2021-03-09,2023-05-26,Completed,Debit Card,Kuala Lumpur,Malaysia,Python Cookbook,Books,TechBooks,44.9,12.0,2,44.9,0,89.8,89.8,65.8
437,138,1,20,Tina,Jackson,tina.jackson@email.com,Jakarta,Indonesia,37,Female,Platinum,2021-09-29,2024-09-01,Completed,GrabPay,Vientiane,Laos,Laptop,Electronics,TechPro,1299.0,780.0,4,1299.0,0,5196.0,5196.0,2076.0
438,138,7,20,Tina,Jackson,tina.jackson@email.com,Jakarta,Indonesia,37,Female,Platinum,2021-09-29,2024-09-01,Completed,GrabPay,Vientiane,Laos,Women's Dress,Clothing,FashionX,79.9,22.0,1,79.9,10,79.9,71.91,52.11
439,139,16,8,Henry,Kumar,henry.kumar@email.com,Kuala Lumpur,Malaysia,44,Female,Gold,2022-01-25,2024-04-24,Cancelled,GrabPay,Manila,Philippines,Data Engineering Handbook,Books,TechBooks,59.9,15.0,1,59.9,0,59.9,59.9,44.9
440,139,20,8,Henry,Kumar,henry.kumar@email.com,Kuala Lumpur,Malaysia,44,Female,Gold,2022-01-25,2024-04-24,Cancelled,GrabPay,Manila,Philippines,Resistance Bands Set,Sports,FitLife,25.0,7.0,3,25.0,10,75.0,67.5,48.6
441,139,1,8,Henry,Kumar,henry.kumar@email.com,Kuala Lumpur,Malaysia,44,Female,Gold,2022-01-25,2024-04-24,Cancelled,GrabPay,Manila,Philippines,Laptop,Electronics,TechPro,1299.0,780.0,3,1299.0,0,3897.0,3897.0,1557.0
442,139,18,8,Henry,Kumar,henry.kumar@email.com,Kuala Lumpur,Malaysia,44,Female,Gold,2022-01-25,2024-04-24,Cancelled,GrabPay,Manila,Philippines,SQL Mastery Guide,Books,TechBooks,34.9,9.0,4,34.9,20,139.6,111.68,82.88
443,139,14,8,Henry,Kumar,henry.kumar@email.com,Kuala Lumpur,Malaysia,44,Female,Gold,2022-01-25,2024-04-24,Cancelled,GrabPay,Manila,Philippines,Bed Sheets Set,Home & Living,ComfortHome,69.9,22.0,2,69.9,0,139.8,139.8,95.8
444,140,17,18,Rachel,Anderson,rachel.anderson@email.com,Bangkok,Thailand,58,Female,Silver,2021-03-09,2024-05-27,Shipped,GrabPay,Phnom Penh,Cambodia,Python Cookbook,Books,TechBooks,44.9,12.0,2,44.9,0,89.8,89.8,65.8
445,141,20,6,Frank,Wong,frank.wong@email.com,Jakarta,Indonesia,49,Female,Gold,2023-02-17,2024-09-04,Shipped,PayNow,Singapore,Singapore,Resistance Bands Set,Sports,FitLife,25.0,7.0,3,25.0,20,75.0,60.0,43.2
446,141,17,6,Frank,Wong,frank.wong@email.com,Jakarta,Indonesia,49,Female,Gold,2023-02-17,2024-09-04,Shipped,PayNow,Singapore,Singapore,Python Cookbook,Books,TechBooks,44.9,12.0,3,44.9,0,134.7,134.7,98.7
447,142,3,39,Nora,Hill,nora.hill@email.com,Bangkok,Thailand,22,Male,Bronze,2022-08-26,2023-09-14,Completed,Debit Card,Singapore,Singapore,Wireless Headphones,Electronics,SoundMax,149.0,60.0,2,149.0,15,298.0,253.3,151.3
448,142,12,39,Nora,Hill,nora.hill@email.com,Bangkok,Thailand,22,Male,Bronze,2022-08-26,2023-09-14,Completed,Debit Card,Singapore,Singapore,Air Purifier,Home & Living,CleanAir,249.0,100.0,2,249.0,0,498.0,498.0,298.0
449,142,13,39,Nora,Hill,nora.hill@email.com,Bangkok,Thailand,22,Male,Bronze,2022-08-26,2023-09-14,Completed,Debit Card,Singapore,Singapore,Desk Lamp,Home & Living,LumiLight,39.9,12.0,1,39.9,15,39.9,33.92,23.72
450,142,15,39,Nora,Hill,nora.hill@email.com,Bangkok,Thailand,22,Male,Bronze,2022-08-26,2023-09-14,Completed,Debit Card,Singapore,Singapore,Non-stick Pan,Home & Living,KitchenPro,49.9,16.0,1,49.9,0,49.9,49.9,33.9
451,143,13,44,Tom,Baker,tom.baker@email.com,Hanoi,Vietnam,44,Female,Platinum,2021-04-10,2024-08-12,Completed,PayNow,Vientiane,Laos,Desk Lamp,Home & Living,LumiLight,39.9,12.0,1,39.9,15,39.9,33.92,23.72
452,143,20,44,Tom,Baker,tom.baker@email.com,Hanoi,Vietnam,44,Female,Platinum,2021-04-10,2024-08-12,Completed,PayNow,Vientiane,Laos,Resistance Bands Set,Sports,FitLife,25.0,7.0,1,25.0,15,25.0,21.25,15.3
453,143,18,44,Tom,Baker,tom.baker@email.com,Hanoi,Vietnam,44,Female,Platinum,2021-04-10,2024-08-12,Completed,PayNow,Vientiane,Laos,SQL Mastery Guide,Books,TechBooks,34.9,9.0,2,34.9,0,69.8,69.8,51.8
454,143,16,44,Tom,Baker,tom.baker@email.com,Hanoi,Vietnam,44,Female,Platinum,2021-04-10,2024-08-12,Completed,PayNow,Vientiane,Laos,Data Engineering Handbook,Books,TechBooks,59.9,15.0,4,59.9,20,239.6,191.68,143.68
455,144,11,37,Lily,Torres,lily.torres@email.com,Phnom Penh,Cambodia,50,Male,Silver,2023-07-11,2023-02-11,Shipped,Bank Transfer,Jakarta,Indonesia,Coffee Maker,Home & Living,BrewMaster,89.0,35.0,1,89.0,0,89.0,89.0,54.0
456,144,19,37,Lily,Torres,lily.torres@email.com,Phnom Penh,Cambodia,50,Male,Silver,2023-07-11,2023-02-11,Shipped,Bank Transfer,Jakarta,Indonesia,Yoga Mat,Sports,FitLife,35.0,10.0,2,35.0,20,70.0,56.0,40.0
457,144,4,37,Lily,Torres,lily.torres@email.com,Phnom Penh,Cambodia,50,Male,Silver,2023-07-11,2023-02-11,Shipped,Bank Transfer,Jakarta,Indonesia,Tablet,Electronics,TechPro,649.0,360.0,4,649.0,0,2596.0,2596.0,1156.0
458,144,17,37,Lily,Torres,lily.torres@email.com,Phnom Penh,Cambodia,50,Male,Silver,2023-07-11,2023-02-11,Shipped,Bank Transfer,Jakarta,Indonesia,Python Cookbook,Books,TechBooks,44.9,12.0,1,44.9,0,44.9,44.9,32.9
459,145,18,42,Rex,Adams,rex.adams@email.com,Jakarta,Indonesia,58,Female,Silver,2022-07-07,2024-03-28,Completed,Bank Transfer,Manila,Philippines,SQL Mastery Guide,Books,TechBooks,34.9,9.0,2,34.9,20,69.8,55.84,41.44
460,145,19,42,Rex,Adams,rex.adams@email.com,Jakarta,Indonesia,58,Female,Silver,2022-07-07,2024-03-28,Completed,Bank Transfer,Manila,Philippines,Yoga Mat,Sports,FitLife,35.0,10.0,3,35.0,0,105.0,105.0,75.0
461,145,2,42,Rex,Adams,rex.adams@email.com,Jakarta,Indonesia,58,Female,Silver,2022-07-07,2024-03-28,Completed,Bank Transfer,Manila,Philippines,Smartphone,Electronics,TechPro,899.0,500.0,2,899.0,10,1798.0,1618.2,718.2
462,146,13,28,Brian,Clark,brian.clark@email.com,Manila,Philippines,54,Male,Bronze,2023-09-04,2024-10-12,Completed,GrabPay,Yangon,Myanmar,Desk Lamp,Home & Living,LumiLight,39.9,12.0,3,39.9,0,119.7,119.7,83.7
463,146,3,28,Brian,Clark,brian.clark@email.com,Manila,Philippines,54,Male,Bronze,2023-09-04,2024-10-12,Completed,GrabPay,Yangon,Myanmar,Wireless Headphones,Electronics,SoundMax,149.0,60.0,2,149.0,10,298.0,268.2,160.2
464,147,18,23,Wendy,Martin,wendy.martin@email.com,Kuala Lumpur,Malaysia,31,Male,Platinum,2023-06-01,2024-02-23,Completed,Credit Card,Ho Chi Minh City,Vietnam,SQL Mastery Guide,Books,TechBooks,34.9,9.0,1,34.9,10,34.9,31.41,23.31
465,147,11,23,Wendy,Martin,wendy.martin@email.com,Kuala Lumpur,Malaysia,31,Male,Platinum,2023-06-01,2024-02-23,Completed,Credit Card,Ho Chi Minh City,Vietnam,Coffee Maker,Home & Living,BrewMaster,89.0,35.0,3,89.0,0,267.0,267.0,162.0
466,147,13,23,Wendy,Martin,wendy.martin@email.com,Kuala Lumpur,Malaysia,31,Male,Platinum,2023-06-01,2024-02-23,Completed,Credit Card,Ho Chi Minh City,Vietnam,Desk Lamp,Home & Living,LumiLight,39.9,12.0,1,39.9,5,39.9,37.9,26.5
467,147,5,23,Wendy,Martin,wendy.martin@email.com,Kuala Lumpur,Malaysia,31,Male,Platinum,2023-06-01,2024-02-23,Completed,Credit Card,Ho Chi Minh City,Vietnam,Smartwatch,Electronics,TechPro,299.0,130.0,2,299.0,20,598.0,478.4,270.4
468,148,11,11,Karen,Brown,karen.brown@email.com,Kuala Lumpur,Malaysia,24,Male,Gold,2022-12-23,2023-12-04,Cancelled,GrabPay,Hanoi,Vietnam,Coffee Maker,Home & Living,BrewMaster,89.0,35.0,4,89.0,20,356.0,284.8,172.8
469,149,1,19,Sam,Thomas,sam.thomas@email.com,Yangon,Myanmar,47,Female,Silver,2022-11-03,2024-11-09,Processing,Credit Card,Hanoi,Vietnam,Laptop,Electronics,TechPro,1299.0,780.0,4,1299.0,0,5196.0,5196.0,2076.0
470,149,9,19,Sam,Thomas,sam.thomas@email.com,Yangon,Myanmar,47,Female,Silver,2022-11-03,2024-11-09,Processing,Credit Card,Hanoi,Vietnam,Denim Jeans,Clothing,FashionX,89.9,28.0,3,89.9,10,269.7,242.73,167.13
471,149,15,19,Sam,Thomas,sam.thomas@email.com,Yangon,Myanmar,47,Female,Silver,2022-11-03,2024-11-09,Processing,Credit Card,Hanoi,Vietnam,Non-stick Pan,Home & Living,KitchenPro,49.9,16.0,4,49.9,5,199.6,189.62,128.82
472,150,19,30,David,Walker,david.walker@email.com,Jakarta,Indonesia,56,Male,Gold,2022-01-18,2023-04-01,Completed,PayNow,Ho Chi Minh City,Vietnam,Yoga Mat,Sports,FitLife,35.0,10.0,1,35.0,20,35.0,28.0,20.0
473,150,13,30,David,Walker,david.walker@email.com,Jakarta,Indonesia,56,Male,Gold,2022-01-18,2023-04-01,Completed,PayNow,Ho Chi Minh City,Vietnam,Desk Lamp,Home & Living,LumiLight,39.9,12.0,3,39.9,20,119.7,95.76,66.96
474,151,3,8,Henry,Kumar,henry.kumar@email.com,Kuala Lumpur,Malaysia,44,Female,Gold,2022-01-25,2024-02-18,Completed,Bank Transfer,Phnom Penh,Cambodia,Wireless Headphones,Electronics,SoundMax,149.0,60.0,3,149.0,0,447.0,447.0,267.0
475,151,20,8,Henry,Kumar,henry.kumar@email.com,Kuala Lumpur,Malaysia,44,Female,Gold,2022-01-25,2024-02-18,Completed,Bank Transfer,Phnom Penh,Cambodia,Resistance Bands Set,Sports,FitLife,25.0,7.0,4,25.0,15,100.0,85.0,61.2
476,152,13,30,David,Walker,david.walker@email.com,Jakarta,Indonesia,56,Male,Gold,2022-01-18,2024-02-28,Completed,Bank Transfer,Singapore,Singapore,Desk Lamp,Home & Living,LumiLight,39.9,12.0,3,39.9,0,119.7,119.7,83.7
477,152,11,30,David,Walker,david.walker@email.com,Jakarta,Indonesia,56,Male,Gold,2022-01-18,2024-02-28,Completed,Bank Transfer,Singapore,Singapore,Coffee Maker,Home & Living,BrewMaster,89.0,35.0,1,89.0,0,89.0,89.0,54.0
478,153,15,24,Xander,Thompson,xander.thompson@email.com,Kuala Lumpur,Malaysia,46,Female,Platinum,2022-09-03,2024-09-29,Cancelled,GrabPay,Yangon,Myanmar,Non-stick Pan,Home & Living,KitchenPro,49.9,16.0,1,49.9,0,49.9,49.9,33.9
479,153,12,24,Xander,Thompson,xander.thompson@email.com,Kuala Lumpur,Malaysia,46,Female,Platinum,2022-09-03,2024-09-29,Cancelled,GrabPay,Yangon,Myanmar,Air Purifier,Home & Living,CleanAir,249.0,100.0,1,249.0,0,249.0,249.0,149.0
480,153,9,24,Xander,Thompson,xander.thompson@email.com,Kuala Lumpur,Malaysia,46,Female,Platinum,2022-09-03,2024-09-29,Cancelled,GrabPay,Yangon,Myanmar,Denim Jeans,Clothing,FashionX,89.9,28.0,4,89.9,5,359.6,341.62,235.22
481,154,18,49,Yuri,Turner,yuri.turner@email.com,Phnom Penh,Cambodia,28,Male,Bronze,2022-03-30,2023-02-22,Completed,Bank Transfer,Bangkok,Thailand,SQL Mastery Guide,Books,TechBooks,34.9,9.0,1,34.9,0,34.9,34.9,25.9
482,154,17,49,Yuri,Turner,yuri.turner@email.com,Phnom Penh,Cambodia,28,Male,Bronze,2022-03-30,2023-02-22,Completed,Bank Transfer,Bangkok,Thailand,Python Cookbook,Books,TechBooks,44.9,12.0,1,44.9,10,44.9,40.41,29.61
483,154,14,49,Yuri,Turner,yuri.turner@email.com,Phnom Penh,Cambodia,28,Male,Bronze,2022-03-30,2023-02-22,Completed,Bank Transfer,Bangkok,Thailand,Bed Sheets Set,Home & Living,ComfortHome,69.9,22.0,3,69.9,20,209.7,167.76,114.96
484,154,4,49,Yuri,Turner,yuri.turner@email.com,Phnom Penh,Cambodia,28,Male,Bronze,2022-03-30,2023-02-22,Completed,Bank Transfer,Bangkok,Thailand,Tablet,Electronics,TechPro,649.0,360.0,4,649.0,0,2596.0,2596.0,1156.0
485,154,1,49,Yuri,Turner,yuri.turner@email.com,Phnom Penh,Cambodia,28,Male,Bronze,2022-03-30,2023-02-22,Completed,Bank Transfer,Bangkok,Thailand,Laptop,Electronics,TechPro,1299.0,780.0,3,1299.0,5,3897.0,3702.15,1479.15
486,155,3,9,Iris,Singh,iris.singh@email.com,Singapore,Singapore,51,Male,Platinum,2023-04-07,2023-10-22,Cancelled,GrabPay,Yangon,Myanmar,Wireless Headphones,Electronics,SoundMax,149.0,60.0,2,149.0,15,298.0,253.3,151.3
487,155,18,9,Iris,Singh,iris.singh@email.com,Singapore,Singapore,51,Male,Platinum,2023-04-07,2023-10-22,Cancelled,GrabPay,Yangon,Myanmar,SQL Mastery Guide,Books,TechBooks,34.9,9.0,4,34.9,0,139.6,139.6,103.6
488,155,8,9,Iris,Singh,iris.singh@email.com,Singapore,Singapore,51,Male,Platinum,2023-04-07,2023-10-22,Cancelled,GrabPay,Yangon,Myanmar,Running Shoes,Clothing,SpeedStep,119.0,45.0,2,119.0,0,238.0,238.0,148.0
489,155,17,9,Iris,Singh,iris.singh@email.com,Singapore,Singapore,51,Male,Platinum,2023-04-07,2023-10-22,Cancelled,GrabPay,Yangon,Myanmar,Python Cookbook,Books,TechBooks,44.9,12.0,3,44.9,0,134.7,134.7,98.7
490,156,5,8,Henry,Kumar,henry.kumar@email.com,Kuala Lumpur,Malaysia,44,Female,Gold,2022-01-25,2023-01-30,Completed,Debit Card,Vientiane,Laos,Smartwatch,Electronics,TechPro,299.0,130.0,3,299.0,5,897.0,852.15,481.65
491,156,3,8,Henry,Kumar,henry.kumar@email.com,Kuala Lumpur,Malaysia,44,Female,Gold,2022-01-25,2023-01-30,Completed,Debit Card,Vientiane,Laos,Wireless Headphones,Electronics,SoundMax,149.0,60.0,3,149.0,5,447.0,424.65,253.65
492,156,6,8,Henry,Kumar,henry.kumar@email.com,Kuala Lumpur,Malaysia,44,Female,Gold,2022-01-25,2023-01-30,Completed,Debit Card,Vientiane,Laos,Men's T-Shirt,Clothing,FashionX,29.9,8.0,1,29.9,0,29.9,29.9,21.9
493,156,14,8,Henry,Kumar,henry.kumar@email.com,Kuala Lumpur,Malaysia,44,Female,Gold,2022-01-25,2023-01-30,Completed,Debit Card,Vientiane,Laos,Bed Sheets Set,Home & Living,ComfortHome,69.9,22.0,3,69.9,0,209.7,209.7,143.7
494,157,20,20,Tina,Jackson,tina.jackson@email.com,Jakarta,Indonesia,37,Female,Platinum,2021-09-29,2024-07-18,Processing,GrabPay,Singapore,Singapore,Resistance Bands Set,Sports,FitLife,25.0,7.0,2,25.0,0,50.0,50.0,36.0
495,157,7,20,Tina,Jackson,tina.jackson@email.com,Jakarta,Indonesia,37,Female,Platinum,2021-09-29,2024-07-18,Processing,GrabPay,Singapore,Singapore,Women's Dress,Clothing,FashionX,79.9,22.0,1,79.9,5,79.9,75.9,55.0
496,157,15,20,Tina,Jackson,tina.jackson@email.com,Jakarta,Indonesia,37,Female,Platinum,2021-09-29,2024-07-18,Processing,GrabPay,Singapore,Singapore,Non-stick Pan,Home & Living,KitchenPro,49.9,16.0,3,49.9,20,149.7,119.76,81.36
497,157,4,20,Tina,Jackson,tina.jackson@email.com,Jakarta,Indonesia,37,Female,Platinum,2021-09-29,2024-07-18,Processing,GrabPay,Singapore,Singapore,Tablet,Electronics,TechPro,649.0,360.0,4,649.0,20,2596.0,2076.8,924.8
498,158,15,6,Frank,Wong,frank.wong@email.com,Jakarta,Indonesia,49,Female,Gold,2023-02-17,2023-08-19,Shipped,Credit Card,Kuala Lumpur,Malaysia,Non-stick Pan,Home & Living,KitchenPro,49.9,16.0,2,49.9,0,99.8,99.8,67.8
499,158,11,6,Frank,Wong,frank.wong@email.com,Jakarta,Indonesia,49,Female,Gold,2023-02-17,2023-08-19,Shipped,Credit Card,Kuala Lumpur,Malaysia,Coffee Maker,Home & Living,BrewMaster,89.0,35.0,3,89.0,10,267.0,240.3,145.8
500,158,14,6,Frank,Wong,frank.wong@email.com,Jakarta,Indonesia,49,Female,Gold,2023-02-17,2023-08-19,Shipped,Credit Card,Kuala Lumpur,Malaysia,Bed Sheets Set,Home & Living,ComfortHome,69.9,22.0,2,69.9,5,139.8,132.81,91.01
501,159,6,42,Rex,Adams,rex.adams@email.com,Jakarta,Indonesia,58,Female,Silver,2022-07-07,2023-06-07,Cancelled,PayNow,Yangon,Myanmar,Men's T-Shirt,Clothing,FashionX,29.9,8.0,3,29.9,15,89.7,76.24,55.84
502,159,13,42,Rex,Adams,rex.adams@email.com,Jakarta,Indonesia,58,Female,Silver,2022-07-07,2023-06-07,Cancelled,PayNow,Yangon,Myanmar,Desk Lamp,Home & Living,LumiLight,39.9,12.0,4,39.9,10,159.6,143.64,100.44
503,159,11,42,Rex,Adams,rex.adams@email.com,Jakarta,Indonesia,58,Female,Silver,2022-07-07,2023-06-07,Cancelled,PayNow,Yangon,Myanmar,Coffee Maker,Home & Living,BrewMaster,89.0,35.0,2,89.0,0,178.0,178.0,108.0
504,160,9,33,Gina,Young,gina.young@email.com,Yangon,Myanmar,26,Male,Silver,2023-01-20,2024-12-23,Shipped,GrabPay,Manila,Philippines,Denim Jeans,Clothing,FashionX,89.9,28.0,2,89.9,10,179.8,161.82,111.42
505,160,13,33,Gina,Young,gina.young@email.com,Yangon,Myanmar,26,Male,Silver,2023-01-20,2024-12-23,Shipped,GrabPay,Manila,Philippines,Desk Lamp,Home & Living,LumiLight,39.9,12.0,2,39.9,15,79.8,67.83,47.43
506,160,12,33,Gina,Young,gina.young@email.com,Yangon,Myanmar,26,Male,Silver,2023-01-20,2024-12-23,Shipped,GrabPay,Manila,Philippines,Air Purifier,Home & Living,CleanAir,249.0,100.0,1,249.0,15,249.0,211.65,126.65
507,160,4,33,Gina,Young,gina.young@email.com,Yangon,Myanmar,26,Male,Silver,2023-01-20,2024-12-23,Shipped,GrabPay,Manila,Philippines,Tablet,Electronics,TechPro,649.0,360.0,4,649.0,15,2596.0,2206.6,982.6
508,161,15,31,Emma,Hall,emma.hall@email.com,Singapore,Singapore,29,Female,Gold,2022-05-16,2023-09-07,Processing,Debit Card,Yangon,Myanmar,Non-stick Pan,Home & Living,KitchenPro,49.9,16.0,1,49.9,20,49.9,39.92,27.12
509,161,10,31,Emma,Hall,emma.hall@email.com,Singapore,Singapore,29,Female,Gold,2022-05-16,2023-09-07,Processing,Debit Card,Yangon,Myanmar,Winter Jacket,Clothing,WarmWear,199.0,75.0,4,199.0,15,796.0,676.6,421.6
510,162,5,25,Yara,Garcia,yara.garcia@email.com,Manila,Philippines,57,Male,Bronze,2022-06-26,2023-07-15,Processing,Debit Card,Vientiane,Laos,Smartwatch,Electronics,TechPro,299.0,130.0,2,299.0,15,598.0,508.3,287.3
511,162,10,25,Yara,Garcia,yara.garcia@email.com,Manila,Philippines,57,Male,Bronze,2022-06-26,2023-07-15,Processing,Debit Card,Vientiane,Laos,Winter Jacket,Clothing,WarmWear,199.0,75.0,4,199.0,20,796.0,636.8,396.8
512,162,8,25,Yara,Garcia,yara.garcia@email.com,Manila,Philippines,57,Male,Bronze,2022-06-26,2023-07-15,Processing,Debit Card,Vientiane,Laos,Running Shoes,Clothing,SpeedStep,119.0,45.0,4,119.0,0,476.0,476.0,296.0
513,162,9,25,Yara,Garcia,yara.garcia@email.com,Manila,Philippines,57,Male,Bronze,2022-06-26,2023-07-15,Processing,Debit Card,Vientiane,Laos,Denim Jeans,Clothing,FashionX,89.9,28.0,4,89.9,10,359.6,323.64,222.84
514,163,19,5,Eve,Chan,eve.chan@email.com,Yangon,Myanmar,59,Female,Bronze,2021-08-14,2023-10-10,Completed,Bank Transfer,Hanoi,Vietnam,Yoga Mat,Sports,FitLife,35.0,10.0,4,35.0,10,140.0,126.0,90.0
515,163,13,5,Eve,Chan,eve.chan@email.com,Yangon,Myanmar,59,Female,Bronze,2021-08-14,2023-10-10,Completed,Bank Transfer,Hanoi,Vietnam,Desk Lamp,Home & Living,LumiLight,39.9,12.0,1,39.9,20,39.9,31.92,22.32
516,163,18,5,Eve,Chan,eve.chan@email.com,Yangon,Myanmar,59,Female,Bronze,2021-08-14,2023-10-10,Completed,Bank Transfer,Hanoi,Vietnam,SQL Mastery Guide,Books,TechBooks,34.9,9.0,3,34.9,15,104.7,88.99,66.04
517,163,17,5,Eve,Chan,eve.chan@email.com,Yangon,Myanmar,59,Female,Bronze,2021-08-14,2023-10-10,Completed,Bank Transfer,Hanoi,Vietnam,Python Cookbook,Books,TechBooks,44.9,12.0,1,44.9,0,44.9,44.9,32.9
518,164,12,18,Rachel,Anderson,rachel.anderson@email.com,Bangkok,Thailand,58,Female,Silver,2021-03-09,2023-01-03,Cancelled,PayNow,Manila,Philippines,Air Purifier,Home & Living,CleanAir,249.0,100.0,1,249.0,10,249.0,224.1,134.1
519,164,6,18,Rachel,Anderson,rachel.anderson@email.com,Bangkok,Thailand,58,Female,Silver,2021-03-09,2023-01-03,Cancelled,PayNow,Manila,Philippines,Men's T-Shirt,Clothing,FashionX,29.9,8.0,4,29.9,20,119.6,95.68,70.08
520,165,14,38,Mike,Nguyen,mike.nguyen@email.com,Kuala Lumpur,Malaysia,43,Male,Silver,2021-08-19,2024-08-16,Completed,GrabPay,Yangon,Myanmar,Bed Sheets Set,Home & Living,ComfortHome,69.9,22.0,1,69.9,0,69.9,69.9,47.9
521,165,4,38,Mike,Nguyen,mike.nguyen@email.com,Kuala Lumpur,Malaysia,43,Male,Silver,2021-08-19,2024-08-16,Completed,GrabPay,Yangon,Myanmar,Tablet,Electronics,TechPro,649.0,360.0,2,649.0,10,1298.0,1168.2,520.2
